date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-02-03,SHORT_UNWIND,CE,TRENDING_BEAR,0.943,1,2025-02-03 13:01:00,474.5,485.5,2025-02-03 14:30:00,TIME,10.2,368.0,True,ARMED(conf=0.94),FINNIFTY
2025-02-03,MOMENTUM_BURST,CE,TRENDING_BEAR,0.826,1,2025-02-03 13:01:00,474.5,485.5,2025-02-03 14:30:00,TIME,10.2,368.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-03,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.837,2,2025-02-03 13:16:00,346.25,341.15,2025-02-03 14:30:00,TIME,-5.9,-512.0,False,ARMED(conf=0.84),FINNIFTY
2025-02-04,MOMENTUM_BURST,CE,TRENDING_BEAR,0.822,2,2025-02-04 12:46:00,467.1,450.0,2025-02-04 13:30:00,TIME,-17.9,-1472.0,False,ARMED(conf=0.82),FINNIFTY
2025-02-04,ATR_BREAK,CE,TRENDING_BEAR,0.822,2,2025-02-04 12:46:00,467.1,450.0,2025-02-04 13:30:00,TIME,-17.9,-1472.0,False,ARMED(conf=0.82),FINNIFTY
2025-02-04,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.803,2,2025-02-04 13:16:00,365.6,367.1,2025-02-04 13:30:00,TIME,0.7,16.0,True,ARMED(conf=0.80),FINNIFTY
2025-02-04,OPTIONS_GREEKS,PE,TRENDING_BEAR,0.832,3,2025-02-04 14:01:00,360.5,366.45,2025-02-04 14:02:00,TIME,5.15,578.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-04,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.832,2,2025-02-04 14:01:00,360.5,366.45,2025-02-04 14:02:00,TIME,5.15,372.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-05,MOMENTUM_BURST,CE,RANGE_BOUND,0.828,2,2025-02-05 13:01:00,421.55,430.0,2025-02-05 14:30:00,TIME,7.65,572.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-05,VWAP_BOUNCE,CE,RANGE_BOUND,0.828,2,2025-02-05 13:01:00,421.55,430.0,2025-02-05 14:30:00,TIME,7.65,572.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-05,MACD_DIVERGENCE,PE,RANGE_BOUND,0.839,2,2025-02-05 14:01:00,352.85,336.35,2025-02-05 14:30:00,TIME,-17.3,-1424.0,False,ARMED(conf=0.84),FINNIFTY
2025-02-06,BEAR_TREND_FOLLOWER,PE,RANGE_BOUND,0.88,5,2025-02-06 12:46:00,333.7,336.55,2025-02-06 14:30:00,TIME,2.05,370.0,True,ARMED(conf=0.88),FINNIFTY
2025-02-06,MOMENTUM_BURST,PE,RANGE_BOUND,0.826,2,2025-02-06 12:46:00,333.7,336.55,2025-02-06 14:30:00,TIME,2.05,124.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-06,ATR_BREAK,PE,RANGE_BOUND,0.826,2,2025-02-06 12:46:00,333.7,336.55,2025-02-06 14:30:00,TIME,2.05,124.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-06,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.831,2,2025-02-06 14:16:00,425.35,434.4,2025-02-06 14:30:00,TIME,8.25,620.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-06,VWAP_BOUNCE,CE,RANGE_BOUND,0.831,2,2025-02-06 14:16:00,425.35,434.4,2025-02-06 14:30:00,TIME,8.25,620.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-07,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.895,6,2025-02-07 12:46:00,304.4,317.18399999999997,2025-02-07 13:56:00,TSL,11.98,2836.16,True,ARMED(conf=0.90),FINNIFTY
2025-02-07,MOMENTUM_BURST,PE,TRENDING_BEAR,0.825,3,2025-02-07 13:46:00,306.25,322.4704,2025-02-07 13:55:00,TSL,15.42,1810.45,True,ARMED(conf=0.82),FINNIFTY
2025-02-07,ATR_BREAK,PE,TRENDING_BEAR,0.825,3,2025-02-07 13:46:00,306.25,318.50559999999996,2025-02-07 13:56:00,TSL,11.46,1334.67,True,ARMED(conf=0.82),FINNIFTY
2025-02-11,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.885,6,2025-02-11 12:46:00,284.2,294.62399999999997,2025-02-11 13:05:00,TSL,9.62,2269.76,True,ARMED(conf=0.88),FINNIFTY
2025-02-11,MOMENTUM_BURST,PE,TRENDING_BEAR,0.827,3,2025-02-11 12:46:00,284.2,299.53439999999995,2025-02-11 13:05:00,TSL,14.53,1704.13,True,ARMED(conf=0.83),FINNIFTY
