date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-02-20,TREND_FOLLOWING,PE,TRENDING_BEAR,0.842,2,2025-02-20 13:01:00,175.95,183.505,2025-02-20 13:03:00,TSL,6.76,500.4,True,ARMED(conf=0.84),FINNIFTY
2025-02-20,ATR_BREAK,CE,TRENDING_BEAR,0.832,1,2025-02-20 13:31:00,248.1,239.6,2025-02-20 14:30:00,TIME,-9.3,-412.0,False,ARMED(conf=0.83),FINNIFTY
2025-02-20,VWAP_BOUNCE,CE,TRENDING_BEAR,0.831,1,2025-02-20 13:46:00,238.5,254.163,2025-02-20 14:08:00,TSL,14.86,554.52,True,ARMED(conf=0.83),FINNIFTY
2025-02-21,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.838,2,2025-02-21 12:46:00,166.5,172.84959999999998,2025-02-21 12:58:00,TSL,5.55,403.97,True,ARMED(conf=0.84),FINNIFTY
2025-02-21,MOMENTUM_BURST,PE,TRENDING_BEAR,0.836,2,2025-02-21 13:01:00,171.75,181.536,2025-02-21 13:15:00,TSL,8.99,678.88,True,ARMED(conf=0.84),FINNIFTY
2025-02-21,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.835,2,2025-02-21 13:46:00,191.45,203.51999999999998,2025-02-21 14:03:00,TSL,11.27,861.6,True,ARMED(conf=0.84),FINNIFTY
2025-02-21,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.835,1,2025-02-21 13:46:00,191.45,204.2768,2025-02-21 13:57:00,TSL,12.03,441.07,True,ARMED(conf=0.84),FINNIFTY
2025-02-21,TREND_FOLLOWING,PE,TRENDING_BEAR,0.853,2,2025-02-21 14:16:00,174.35,171.0,2025-02-21 14:30:00,TIME,-4.15,-372.0,False,ARMED(conf=0.85),FINNIFTY
2025-02-24,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.835,3,2025-02-24 13:16:00,108.65,122.244,2025-02-24 13:20:00,TSL,12.79,1495.28,True,ARMED(conf=0.84),FINNIFTY
2025-02-24,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.833,2,2025-02-24 13:46:00,150.65,156.892,2025-02-24 13:50:00,TSL,5.44,395.36,True,ARMED(conf=0.83),FINNIFTY
2025-02-28,AI_ENHANCED,CE,NORMAL,0.835,1,2025-02-28 12:01:00,440.15,457.6,2025-02-28 12:49:00,SPOT_SL,16.65,626.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-28,AI_ENHANCED,CE,NORMAL,0.83,1,2025-02-28 12:16:00,447.75,461.6,2025-02-28 12:43:00,SPOT_SL,13.05,482.0,True,ARMED(conf=0.83),FINNIFTY
2025-02-28,BEAR_TREND_FOLLOWER,PE,NORMAL,0.88,2,2025-02-28 12:46:00,341.95,351.31199999999995,2025-02-28 13:56:00,TSL,8.56,644.96,True,ARMED(conf=0.88),FINNIFTY
2025-02-28,LONG_UNWIND,PE,NORMAL,0.825,1,2025-02-28 13:01:00,353.0,348.05,2025-02-28 14:30:00,TIME,-5.75,-270.0,False,ARMED(conf=0.83),FINNIFTY
2025-03-07,VWAP_BOUNCE,PE,RANGE_BOUND,0.835,1,2025-03-07 12:46:00,288.75,298.851,2025-03-07 12:49:00,TSL,9.3,332.04,True,ARMED(conf=0.84),FINNIFTY
2025-03-07,EMA_CROSSOVER,PE,RANGE_BOUND,0.835,1,2025-03-07 12:46:00,288.75,291.95,2025-03-07 14:30:00,TIME,2.4,56.0,True,ARMED(conf=0.84),FINNIFTY
2025-03-07,MACD_DIVERGENCE,PE,RANGE_BOUND,0.835,1,2025-03-07 12:46:00,288.75,291.95,2025-03-07 14:30:00,TIME,2.4,56.0,True,ARMED(conf=0.84),FINNIFTY
2025-03-07,ATR_BREAK,PE,RANGE_BOUND,0.832,1,2025-03-07 13:46:00,293.75,291.95,2025-03-07 14:30:00,TIME,-2.6,-144.0,False,ARMED(conf=0.83),FINNIFTY
2025-03-10,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.833,1,2025-03-10 13:46:00,321.35,330.47999999999996,2025-03-10 13:50:00,TSL,8.33,293.2,True,ARMED(conf=0.83),FINNIFTY
2025-03-12,SCALPING,CE,RANGE_BOUND,0.832,1,2025-03-12 13:16:00,292.55,298.1,2025-03-12 14:30:00,TIME,4.75,150.0,True,ARMED(conf=0.83),FINNIFTY
2025-03-12,VWAP_BOUNCE,CE,RANGE_BOUND,0.832,1,2025-03-12 13:16:00,292.55,298.1,2025-03-12 14:30:00,TIME,4.75,150.0,True,ARMED(conf=0.83),FINNIFTY
2025-03-12,MACD_DIVERGENCE,PE,RANGE_BOUND,0.836,1,2025-03-12 13:31:00,260.8,279.2336,2025-03-12 13:33:00,TSL,17.63,665.34,True,ARMED(conf=0.84),FINNIFTY
2025-03-13,ATR_BREAK,PE,NORMAL,0.824,1,2025-03-13 13:01:00,241.1,240.4,2025-03-13 14:30:00,TIME,-1.5,-100.0,False,ARMED(conf=0.82),FINNIFTY
2025-03-13,MACD_DIVERGENCE,PE,NORMAL,0.824,1,2025-03-13 13:01:00,241.1,240.4,2025-03-13 14:30:00,TIME,-1.5,-100.0,False,ARMED(conf=0.82),FINNIFTY
2025-03-13,MOMENTUM_BURST,PE,NORMAL,0.822,1,2025-03-13 13:16:00,237.3,240.4,2025-03-13 14:30:00,TIME,2.3,52.0,True,ARMED(conf=0.82),FINNIFTY
2025-03-13,ATR_BREAK,PE,NORMAL,0.822,1,2025-03-13 13:16:00,237.3,240.4,2025-03-13 14:30:00,TIME,2.3,52.0,True,ARMED(conf=0.82),FINNIFTY
2025-03-13,MACD_DIVERGENCE,CE,NORMAL,0.831,1,2025-03-13 13:31:00,276.5,267.5,2025-03-13 14:30:00,TIME,-9.8,-432.0,False,ARMED(conf=0.83),FINNIFTY
2025-03-17,MACD_DIVERGENCE,CE,TRENDING_BULL,0.839,1,2025-03-17 13:01:00,249.9,228.0,2025-03-17 14:30:00,TIME,-22.7,-948.0,False,ARMED(conf=0.84),FINNIFTY
2025-03-17,VWAP_BOUNCE,CE,TRENDING_BULL,0.817,1,2025-03-17 13:46:00,248.9,228.0,2025-03-17 14:30:00,TIME,-21.7,-908.0,False,ARMED(conf=0.82),FINNIFTY
2025-03-17,MACD_DIVERGENCE,PE,TRENDING_BULL,0.837,1,2025-03-17 14:16:00,204.95,214.7,2025-03-17 14:30:00,TIME,8.95,318.0,True,ARMED(conf=0.84),FINNIFTY
2025-03-18,ZERO_HERO,CE,TRENDING_BULL,0.84,3,2025-03-18 10:01:00,159.9,168.816,2025-03-18 10:08:00,TSL,8.12,933.92,True,ARMED(conf=0.84),FINNIFTY
2025-03-18,ZERO_HERO,CE,TRENDING_BULL,0.84,3,2025-03-18 10:16:00,174.2,177.79199999999997,2025-03-18 10:21:00,TSL,2.79,295.04,True,ARMED(conf=0.84),FINNIFTY
2025-03-19,MOMENTUM_BURST,CE,TRENDING_BULL,0.825,1,2025-03-19 12:46:00,229.0,220.75,2025-03-19 14:30:00,TIME,-9.05,-402.0,False,ARMED(conf=0.82),FINNIFTY
2025-03-19,OPTIONS_GREEKS,PE,TRENDING_BULL,0.837,2,2025-03-19 13:01:00,188.0,192.624,2025-03-19 13:46:00,TSL,3.82,265.92,True,ARMED(conf=0.84),FINNIFTY
2025-03-19,MACD_DIVERGENCE,PE,TRENDING_BULL,0.836,1,2025-03-19 13:46:00,175.5,182.756,2025-03-19 14:17:00,TSL,6.46,218.24,True,ARMED(conf=0.84),FINNIFTY
2025-03-20,ULTIMATE_DAY_HIGH_LOW,CE,NORMAL,0.831,2,2025-03-20 12:46:00,184.7,191.136,2025-03-20 13:03:00,TSL,5.64,410.88,True,ARMED(conf=0.83),FINNIFTY
2025-03-20,SCALPING,CE,NORMAL,0.826,2,2025-03-20 13:01:00,196.1,170.5,2025-03-20 14:30:00,TIME,-26.4,-2152.0,False,ARMED(conf=0.83),FINNIFTY
2025-03-20,MACD_DIVERGENCE,PE,NORMAL,0.827,2,2025-03-20 14:01:00,157.05,173.92319999999998,2025-03-20 14:06:00,TSL,16.07,1245.86,True,ARMED(conf=0.83),FINNIFTY
2025-03-21,OPTIONS_GREEKS,PE,TRENDING_BULL,0.835,3,2025-03-21 13:01:00,154.7,158.49599999999998,2025-03-21 13:14:00,TSL,3.0,319.52,True,ARMED(conf=0.83),FINNIFTY
2025-03-21,VWAP_BOUNCE,CE,TRENDING_BULL,0.838,2,2025-03-21 14:01:00,169.6,166.6,2025-03-21 14:30:00,TIME,-3.8,-344.0,False,ARMED(conf=0.84),FINNIFTY
2025-03-21,MOMENTUM_BURST,CE,TRENDING_BULL,0.833,2,2025-03-21 14:16:00,155.65,163.968,2025-03-21 14:24:00,TSL,7.52,561.44,True,ARMED(conf=0.83),FINNIFTY
2025-03-24,MACD_DIVERGENCE,CE,TRENDING_BULL,0.828,2,2025-03-24 13:01:00,152.8,159.4784,2025-03-24 13:11:00,TSL,5.88,430.27,True,ARMED(conf=0.83),FINNIFTY
2025-03-24,OPTIONS_GREEKS,PE,TRENDING_BULL,0.832,2,2025-03-24 13:16:00,168.0,177.696,2025-03-24 13:33:00,TSL,8.9,671.68,True,ARMED(conf=0.83),FINNIFTY
2025-03-24,MACD_DIVERGENCE,PE,TRENDING_BULL,0.832,2,2025-03-24 13:16:00,168.0,175.0944,2025-03-24 13:20:00,TSL,6.29,463.55,True,ARMED(conf=0.83),FINNIFTY
2025-03-24,MOMENTUM_BURST,CE,TRENDING_BULL,0.833,2,2025-03-24 13:46:00,166.75,149.55,2025-03-24 14:30:00,TIME,-18.0,-1480.0,False,ARMED(conf=0.83),FINNIFTY
2025-03-25,ZERO_HERO,CE,NORMAL,0.84,4,2025-03-25 10:16:00,102.15,109.056,2025-03-25 10:20:00,TSL,6.11,936.96,True,ARMED(conf=0.84),FINNIFTY
2025-03-25,ZERO_HERO,CE,NORMAL,0.84,5,2025-03-25 11:46:00,109.3,114.672,2025-03-25 12:17:00,TSL,4.57,874.4,True,ARMED(conf=0.84),FINNIFTY
2025-03-28,AI_ENHANCED,CE,NORMAL,0.834,1,2025-03-28 12:01:00,418.45,432.768,2025-03-28 12:08:00,TSL,13.52,500.72,True,ARMED(conf=0.83),FINNIFTY
2025-03-28,ULTIMATE_DAY_HIGH_LOW,CE,NORMAL,0.84,1,2025-03-28 13:01:00,437.45,394.8,2025-03-28 14:30:00,TIME,-43.45,-1778.0,False,ARMED(conf=0.84),FINNIFTY
2025-03-28,MACD_DIVERGENCE,PE,NORMAL,0.84,1,2025-03-28 13:01:00,308.2,319.6888,2025-03-28 13:33:00,TSL,10.69,387.55,True,ARMED(conf=0.84),FINNIFTY
2025-04-03,MACD_DIVERGENCE,PE,TRENDING_BULL,0.84,1,2025-04-03 14:01:00,313.95,290.45,2025-04-03 14:30:00,TIME,-24.3,-1012.0,False,ARMED(conf=0.84),FINNIFTY
2025-04-04,AI_ENHANCED,CE,NORMAL,0.834,1,2025-04-04 12:01:00,369.75,374.1,2025-04-04 13:46:00,SPOT_SL,3.55,102.0,True,ARMED(conf=0.83),FINNIFTY
2025-04-04,AI_ENHANCED,CE,NORMAL,0.834,1,2025-04-04 12:16:00,370.55,374.1,2025-04-04 13:46:00,SPOT_SL,2.75,70.0,True,ARMED(conf=0.83),FINNIFTY
2025-04-04,LONG_UNWIND,PE,NORMAL,0.828,1,2025-04-04 13:31:00,318.25,320.45,2025-04-04 14:30:00,TIME,1.4,16.0,True,ARMED(conf=0.83),FINNIFTY
2025-04-04,LONG_UNWIND,PE,NORMAL,0.833,1,2025-04-04 14:16:00,306.55,320.45,2025-04-04 14:30:00,TIME,13.1,484.0,True,ARMED(conf=0.83),FINNIFTY
2025-04-16,TREND_FOLLOWING,PE,NORMAL,0.847,1,2025-04-16 13:16:00,247.25,254.75099999999998,2025-04-16 13:18:00,TSL,6.7,228.04,True,ARMED(conf=0.85),FINNIFTY
2025-04-16,ATR_BREAK,PE,NORMAL,0.833,1,2025-04-16 13:16:00,247.25,257.72540000000004,2025-04-16 13:24:00,TSL,9.68,347.02,True,ARMED(conf=0.83),FINNIFTY
2025-04-16,MACD_DIVERGENCE,PE,NORMAL,0.833,1,2025-04-16 13:16:00,247.25,259.128,2025-04-16 13:21:00,TSL,11.08,403.12,True,ARMED(conf=0.83),FINNIFTY
2025-04-16,SCALPING,CE,NORMAL,0.829,2,2025-04-16 13:46:00,235.85,255.956,2025-04-16 13:48:00,TSL,19.31,1504.48,True,ARMED(conf=0.83),FINNIFTY
2025-04-16,EMA_CROSSOVER,CE,NORMAL,0.829,1,2025-04-16 13:46:00,235.85,254.3825,2025-04-16 13:49:00,TSL,17.73,669.3,True,ARMED(conf=0.83),FINNIFTY
2025-04-21,MOMENTUM_BURST,CE,TRENDING_BULL,0.823,2,2025-04-21 12:46:00,151.7,151.4,2025-04-21 13:45:00,SPOT_SL,-1.1,-128.0,False,ARMED(conf=0.82),FINNIFTY
2025-04-21,ATR_BREAK,CE,TRENDING_BULL,0.823,2,2025-04-21 12:46:00,151.7,151.4,2025-04-21 13:45:00,SPOT_SL,-1.1,-128.0,False,ARMED(conf=0.82),FINNIFTY
2025-04-21,OPTIONS_GREEKS,PE,TRENDING_BULL,0.834,3,2025-04-21 13:16:00,154.0,158.016,2025-04-21 13:22:00,TSL,3.22,345.92,True,ARMED(conf=0.83),FINNIFTY
2025-04-22,ZERO_HERO,CE,TRENDING_BULL,0.84,6,2025-04-22 10:01:00,77.35,87.88799999999999,2025-04-22 10:16:00,TSL,9.74,2297.12,True,ARMED(conf=0.84),FINNIFTY
2025-04-22,ZERO_HERO,CE,TRENDING_BULL,0.84,6,2025-04-22 10:16:00,76.85,78.288,2025-04-22 10:17:00,TSL,0.64,113.12,True,ARMED(conf=0.84),FINNIFTY
2025-04-28,OPTIONS_GREEKS,PE,TRENDING_BULL,0.829,1,2025-04-28 13:01:00,467.1,455.15,2025-04-28 14:30:00,TIME,-12.75,-550.0,False,ARMED(conf=0.83),FINNIFTY
2025-04-28,MACD_DIVERGENCE,PE,TRENDING_BULL,0.837,1,2025-04-28 13:46:00,448.0,455.15,2025-04-28 14:30:00,TIME,6.35,214.0,True,ARMED(conf=0.84),FINNIFTY
2025-04-30,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.835,1,2025-04-30 13:31:00,567.45,554.3,2025-04-30 14:30:00,TIME,-13.95,-598.0,False,ARMED(conf=0.84),FINNIFTY
2025-05-02,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.903,1,2025-05-02 12:46:00,506.7,484.15,2025-05-02 14:30:00,TIME,-23.35,-974.0,False,ARMED(conf=0.90),FINNIFTY
2025-05-02,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.828,1,2025-05-02 13:01:00,507.7,481.35,2025-05-02 13:33:00,SPOT_SL,-27.15,-1126.0,False,ARMED(conf=0.83),FINNIFTY
2025-05-02,TREND_FOLLOWING,PE,TRENDING_BEAR,0.837,1,2025-05-02 14:16:00,480.8,484.15,2025-05-02 14:30:00,TIME,2.55,62.0,True,ARMED(conf=0.84),FINNIFTY
2026-01-05,MACD_DIVERGENCE,CE,NORMAL,0.84,1,2026-01-05 12:46:00,355.15,369.8,2026-01-05 13:50:00,SPOT_SL,13.85,514.0,True,ARMED(conf=0.84),FINNIFTY
2026-01-05,VWAP_BOUNCE,PE,NORMAL,0.832,1,2026-01-05 13:01:00,233.45,249.018,2026-01-05 13:15:00,TSL,14.77,550.72,True,ARMED(conf=0.83),FINNIFTY
2026-01-05,EMA_CROSSOVER,PE,NORMAL,0.832,1,2026-01-05 13:01:00,233.45,246.47699999999998,2026-01-05 13:15:00,TSL,12.23,449.08,True,ARMED(conf=0.83),FINNIFTY
2026-01-05,ATR_BREAK,PE,NORMAL,0.832,1,2026-01-05 13:01:00,233.45,244.95239999999998,2026-01-05 13:17:00,TSL,10.7,388.1,True,ARMED(conf=0.83),FINNIFTY
2026-01-05,VWAP_BOUNCE,PE,NORMAL,0.809,1,2026-01-05 13:16:00,251.0,247.1,2026-01-05 14:30:00,TIME,-4.7,-228.0,False,ARMED(conf=0.81),FINNIFTY
2026-01-05,ATR_BREAK,PE,NORMAL,0.809,1,2026-01-05 13:16:00,251.0,247.1,2026-01-05 14:30:00,TIME,-4.7,-228.0,False,ARMED(conf=0.81),FINNIFTY
2026-01-05,MOMENTUM_BURST,PE,NORMAL,0.818,1,2026-01-05 14:01:00,245.1,247.1,2026-01-05 14:30:00,TIME,1.2,8.0,True,ARMED(conf=0.82),FINNIFTY
2026-01-05,BOLLINGER_SQUEEZE,PE,NORMAL,0.818,1,2026-01-05 14:01:00,245.1,247.1,2026-01-05 14:30:00,TIME,1.2,8.0,True,ARMED(conf=0.82),FINNIFTY
2026-01-05,ATR_BREAK,PE,NORMAL,0.818,1,2026-01-05 14:01:00,245.1,247.1,2026-01-05 14:30:00,TIME,1.2,8.0,True,ARMED(conf=0.82),FINNIFTY
2026-01-07,DAY_LOW_BULLISH,CE,RANGE_BOUND,0.883,2,2026-01-07 12:46:00,327.45,334.1,2026-01-07 13:00:00,TIME,5.85,428.0,True,ARMED(conf=0.88),FINNIFTY
2026-01-07,DAY_LOW_BULLISH,CE,RANGE_BOUND,0.884,2,2026-01-07 13:01:00,336.7,337.55,2026-01-07 13:02:00,TIME,0.05,-36.0,False,ARMED(conf=0.88),FINNIFTY
2026-01-07,LONG_UNWIND,PE,RANGE_BOUND,0.835,2,2026-01-07 13:01:00,207.85,213.696,2026-01-07 13:30:00,TSL,5.05,363.68,True,ARMED(conf=0.84),FINNIFTY
2026-01-07,LONG_UNWIND,PE,RANGE_BOUND,0.826,2,2026-01-07 13:16:00,208.9,213.696,2026-01-07 13:30:00,TSL,4.0,279.68,True,ARMED(conf=0.83),FINNIFTY
2026-01-07,MOMENTUM_BURST,PE,RANGE_BOUND,0.826,1,2026-01-07 13:16:00,208.9,217.2576,2026-01-07 13:30:00,TSL,7.56,262.3,True,ARMED(conf=0.83),FINNIFTY
2026-01-07,LONG_UNWIND,PE,RANGE_BOUND,0.826,2,2026-01-07 13:31:00,222.35,206.05,2026-01-07 14:30:00,TIME,-17.1,-1408.0,False,ARMED(conf=0.83),FINNIFTY
2026-01-07,LONG_UNWIND,PE,RANGE_BOUND,0.837,2,2026-01-07 13:46:00,218.8,206.05,2026-01-07 14:30:00,TIME,-13.55,-1124.0,False,ARMED(conf=0.84),FINNIFTY
2026-01-08,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.833,1,2026-01-08 13:01:00,329.55,317.25,2026-01-08 14:30:00,TIME,-13.1,-564.0,False,ARMED(conf=0.83),FINNIFTY
2026-01-08,TREND_FOLLOWING,PE,TRENDING_BEAR,0.851,1,2026-01-08 13:16:00,200.35,219.863,2026-01-08 13:18:00,TSL,18.71,708.52,True,ARMED(conf=0.85),FINNIFTY
2026-01-08,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.839,1,2026-01-08 13:46:00,306.55,317.76,2026-01-08 14:08:00,TSL,10.41,376.4,True,ARMED(conf=0.84),FINNIFTY
2026-01-08,TREND_FOLLOWING,PE,TRENDING_BEAR,0.859,1,2026-01-08 14:16:00,211.0,227.40900000000002,2026-01-08 14:23:00,TSL,15.61,584.36,True,ARMED(conf=0.86),FINNIFTY
2026-01-08,MOMENTUM_BURST,PE,TRENDING_BEAR,0.837,1,2026-01-08 14:16:00,211.0,226.48080000000002,2026-01-08 14:23:00,TSL,14.68,547.23,True,ARMED(conf=0.84),FINNIFTY
2026-01-08,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.837,1,2026-01-08 14:16:00,211.0,226.48080000000002,2026-01-08 14:23:00,TSL,14.68,547.23,True,ARMED(conf=0.84),FINNIFTY
2026-01-09,RSI_REVERSAL,CE,TRENDING_BEAR,0.821,1,2026-01-09 12:46:00,337.7,350.0,2026-01-09 13:30:00,TIME,11.5,420.0,True,ARMED(conf=0.82),FINNIFTY
2026-01-09,MOMENTUM_BURST,PE,TRENDING_BEAR,0.824,1,2026-01-09 13:31:00,190.0,201.5928,2026-01-09 13:50:00,TSL,10.79,391.71,True,ARMED(conf=0.82),FINNIFTY
2026-01-14,VWAP_BOUNCE,CE,NORMAL,0.816,1,2026-01-14 12:46:00,287.2,293.35,2026-01-14 14:20:00,SPOT_SL,5.35,174.0,True,ARMED(conf=0.82),FINNIFTY
2026-01-14,MACD_DIVERGENCE,PE,NORMAL,0.838,2,2026-01-14 13:16:00,176.45,184.5616,2026-01-14 13:21:00,TSL,7.31,544.93,True,ARMED(conf=0.84),FINNIFTY
2026-01-14,TREND_FOLLOWING,PE,NORMAL,0.844,1,2026-01-14 13:46:00,194.75,191.8,2026-01-14 14:30:00,TIME,-3.75,-190.0,False,ARMED(conf=0.84),FINNIFTY
2026-01-14,MACD_DIVERGENCE,CE,NORMAL,0.813,1,2026-01-14 14:01:00,276.45,292.8,2026-01-14 14:05:00,TSL,15.55,582.0,True,ARMED(conf=0.81),FINNIFTY
2026-01-16,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.84,1,2026-01-16 10:01:00,251.3,257.088,2026-01-16 10:15:00,TSL,4.99,159.52,True,ARMED(conf=0.84),FINNIFTY
2026-01-16,VWAP_BOUNCE,PE,RANGE_BOUND,0.833,1,2026-01-16 12:46:00,193.1,202.419,2026-01-16 12:53:00,TSL,8.52,300.76,True,ARMED(conf=0.83),FINNIFTY
2026-01-16,EMA_CROSSOVER,PE,RANGE_BOUND,0.833,1,2026-01-16 12:46:00,193.1,200.3535,2026-01-16 12:53:00,TSL,6.45,218.14,True,ARMED(conf=0.83),FINNIFTY
2026-01-16,PUT_WRITER_SUPPORT,CE,RANGE_BOUND,0.83,2,2026-01-16 13:31:00,236.0,244.95239999999998,2026-01-16 13:32:00,TSL,8.15,612.19,True,ARMED(conf=0.83),FINNIFTY
2026-01-19,SCALPING,CE,RANGE_BOUND,0.827,2,2026-01-19 12:46:00,202.1,225.0656,2026-01-19 12:49:00,TSL,22.17,1733.25,True,ARMED(conf=0.83),FINNIFTY
