time,symbol,strategy,direction,entry,sl_pts,tp_pts,atr,point,outcome,pnl_pts,pnl_usd,week
2026-07-08 23:00:00,EURUSD,PIP_BLAST,BUY,1.14237,2.7840696751417404,11.10008579479012,0.00027840696751417406,1e-05,WIN,11.1,1.11,Jul 04–10 2026
2026-07-08 23:15:00,EURUSD,PIP_BLAST,BUY,1.14194,2.2014636739433366,8.777235668012082,0.00022014636739433368,1e-05,WIN,8.8,0.88,Jul 04–10 2026
2026-07-09 01:00:00,EURUSD,PIP_BLAST,SELL,1.1415899999999999,2.727062179685045,10.872796910404274,0.0002727062179685045,1e-05,LOSS,-2.7,-0.27,Jul 04–10 2026
2026-07-09 01:15:00,EURUSD,PIP_BLAST,SELL,1.14157,2.6532817125504318,10.57863418793857,0.0002653281712550432,1e-05,LOSS,-2.7,-0.27,Jul 04–10 2026
2026-07-09 01:30:00,EURUSD,PIP_BLAST,SELL,1.14172,2.658905831311214,10.60105754943781,0.0002658905831311214,1e-05,LOSS,-2.7,-0.27,Jul 04–10 2026
2026-07-09 01:45:00,EURUSD,PIP_BLAST,SELL,1.1418,2.4206784309226945,9.651244904088783,0.00024206784309226947,1e-05,WIN,9.7,0.97,Jul 04–10 2026
2026-07-09 02:00:00,EURUSD,PIP_BLAST,SELL,1.14168,2.0705980714824905,8.255474511000688,0.00020705980714824906,1e-05,LOSS,-2.1,-0.21,Jul 04–10 2026
2026-07-09 02:15:00,EURUSD,PIP_BLAST,SELL,1.14174,1.7237553241637011,6.8726124774406765,0.0001723755324163701,1e-05,WIN,6.9,0.69,Jul 04–10 2026
2026-07-09 03:00:00,EURUSD,PIP_BLAST,BUY,1.14268,0.8141688271611295,3.2460911138914224,8.141688271611294e-05,1e-05,LOSS,-0.8,-0.08,Jul 04–10 2026
2026-07-09 03:15:00,EURUSD,PIP_BLAST,BUY,1.14265,1.5404125678274228,6.141624907927934,0.00015404125678274228,1e-05,LOSS,-1.5,-0.15,Jul 04–10 2026
2026-07-09 03:30:00,EURUSD,PIP_BLAST,BUY,1.14256,1.8814632194527503,7.501393855958114,0.00018814632194527503,1e-05,WIN,7.5,0.75,Jul 04–10 2026
2026-07-09 03:45:00,EURUSD,PIP_BLAST,BUY,1.14247,2.071921123705469,8.260749520213704,0.0002071921123705469,1e-05,LOSS,-2.1,-0.21,Jul 04–10 2026
2026-07-09 04:00:00,EURUSD,PIP_BLAST,BUY,1.14219,2.181544089718248,8.697816285706654,0.0002181544089718248,1e-05,WIN,8.7,0.87,Jul 04–10 2026
2026-07-09 04:15:00,EURUSD,PIP_BLAST,BUY,1.14209,2.0869327879782684,8.320601025669355,0.00020869327879782681,1e-05,WIN,8.3,0.83,Jul 04–10 2026
2026-07-09 04:30:00,EURUSD,PIP_BLAST,BUY,1.14224,1.9960985297974276,7.958444838302343,0.00019960985297974275,1e-05,LOSS,-2.0,-0.2,Jul 04–10 2026
2026-07-09 04:45:00,EURUSD,PIP_BLAST,BUY,1.14246,1.8939609056386977,7.551222130781487,0.00018939609056386976,1e-05,LOSS,-1.9,-0.19,Jul 04–10 2026
2026-07-09 05:00:00,EURUSD,PIP_BLAST,BUY,1.14262,1.7880440845659993,7.12893176516464,0.00017880440845659994,1e-05,LOSS,-1.8,-0.18,Jul 04–10 2026
2026-07-09 05:15:00,EURUSD,PIP_BLAST,BUY,1.14253,1.7657804985984669,7.0401668479120865,0.00017657804985984668,1e-05,WIN,7.0,0.7,Jul 04–10 2026
2026-07-09 05:30:00,EURUSD,PIP_BLAST,BUY,1.14237,1.6959713091082866,6.761837609414738,0.00016959713091082868,1e-05,LOSS,-1.7,-0.17,Jul 04–10 2026
2026-07-09 05:45:00,EURUSD,PIP_BLAST,BUY,1.14234,1.4634794081304467,5.8348924002160905,0.00014634794081304467,1e-05,WIN,5.8,0.58,Jul 04–10 2026
2026-07-09 06:00:00,EURUSD,PIP_BLAST,BUY,1.14245,1.1963830563754272,4.769979245768828,0.00011963830563754272,1e-05,LOSS,-1.2,-0.12,Jul 04–10 2026
2026-07-09 06:15:00,EURUSD,PIP_BLAST,BUY,1.14253,1.035104974237934,4.126963532286642,0.0001035104974237934,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-09 07:30:00,EURUSD,PIP_BLAST,BUY,1.14246,0.8579060247210322,3.4204713205627555,8.579060247210323e-05,1e-05,LOSS,-0.9,-0.09,Jul 04–10 2026
2026-07-09 07:45:00,EURUSD,PIP_BLAST,BUY,1.14258,0.7830975406944494,3.122209894748769,7.830975406944493e-05,1e-05,LOSS,-0.8,-0.08,Jul 04–10 2026
2026-07-09 08:00:00,EURUSD,PIP_BLAST,BUY,1.1431,0.5984526751511696,2.386030815827713,5.984526751511696e-05,1e-05,LOSS,-0.6,-0.06,Jul 04–10 2026
2026-07-09 08:15:00,EURUSD,PIP_BLAST,BUY,1.14314,0.9268358674947028,3.6952946037013796,9.268358674947028e-05,1e-05,LOSS,-0.9,-0.09,Jul 04–10 2026
2026-07-09 08:30:00,EURUSD,PIP_BLAST,BUY,1.14307,1.2046669778293821,4.803007240605746,0.00012046669778293822,1e-05,WIN,4.8,0.48,Jul 04–10 2026
2026-07-09 08:45:00,EURUSD,PIP_BLAST,BUY,1.14297,1.3605711470386064,5.4245971632429235,0.00013605711470386064,1e-05,WIN,5.4,0.54,Jul 04–10 2026
2026-07-09 09:00:00,EURUSD,PIP_BLAST,BUY,1.14333,1.4239513203187577,5.677293914110887,0.00014239513203187577,1e-05,WIN,5.7,0.57,Jul 04–10 2026
2026-07-09 09:15:00,EURUSD,PIP_BLAST,BUY,1.14458,1.6116164842504883,6.425514922706695,0.00016116164842504881,1e-05,LOSS,-1.6,-0.16,Jul 04–10 2026
2026-07-09 09:30:00,EURUSD,PIP_BLAST,BUY,1.14446,2.8630940767476254,11.415156083992782,0.00028630940767476255,1e-05,LOSS,-2.9,-0.29,Jul 04–10 2026
2026-07-09 09:45:00,EURUSD,PIP_BLAST,BUY,1.14409,3.4655783812349874,13.817261005983895,0.00034655783812349877,1e-05,LOSS,-3.5,-0.35,Jul 04–10 2026
2026-07-09 10:00:00,EURUSD,PIP_BLAST,BUY,1.14359,3.651646098784675,14.559112995854498,0.0003651646098784675,1e-05,LOSS,-3.7,-0.37,Jul 04–10 2026
2026-07-09 10:15:00,EURUSD,PIP_BLAST,BUY,1.14368,3.6339988720689,14.488753502938703,0.00036339988720688997,1e-05,LOSS,-3.6,-0.36,Jul 04–10 2026
2026-07-09 10:30:00,EURUSD,PIP_BLAST,BUY,1.14345,3.564309112654163,14.210900432152147,0.0003564309112654163,1e-05,LOSS,-3.6,-0.36,Jul 04–10 2026
2026-07-09 10:45:00,EURUSD,PIP_BLAST,BUY,1.14347,3.405379148179691,13.577246663792426,0.0003405379148179691,1e-05,LOSS,-3.4,-0.34,Jul 04–10 2026
2026-07-09 11:00:00,EURUSD,PIP_BLAST,BUY,1.14346,3.1367920373710314,12.506389852998302,0.0003136792037371031,1e-05,LOSS,-3.1,-0.31,Jul 04–10 2026
2026-07-09 11:15:00,EURUSD,PIP_BLAST,BUY,1.14356,2.812142529175164,11.212012263821377,0.00028121425291751637,1e-05,LOSS,-2.8,-0.28,Jul 04–10 2026
2026-07-09 12:00:00,EURUSD,PIP_BLAST,SELL,1.14249,2.762973891529616,11.015976905528579,0.0002762973891529616,1e-05,LOSS,-2.8,-0.28,Jul 04–10 2026
2026-07-09 12:30:00,EURUSD,PIP_BLAST,SELL,1.14253,3.1748258583376083,12.658030697192045,0.00031748258583376085,1e-05,LOSS,-3.2,-0.32,Jul 04–10 2026
2026-07-09 12:45:00,EURUSD,PIP_BLAST,SELL,1.14299,3.4114162731936903,13.60131668122324,0.000341141627319369,1e-05,WIN,13.6,1.36,Jul 04–10 2026
2026-07-09 13:00:00,EURUSD,PIP_BLAST,SELL,1.14284,2.997352311477759,11.950443665861824,0.0002997352311477759,1e-05,WIN,12.0,1.2,Jul 04–10 2026
2026-07-09 13:15:00,EURUSD,PIP_BLAST,SELL,1.14261,2.5312551722915497,10.09211437192641,0.000253125517229155,1e-05,LOSS,-2.5,-0.25,Jul 04–10 2026
2026-07-09 13:30:00,EURUSD,PIP_BLAST,SELL,1.14263,2.265071621505481,9.030840554942353,0.0002265071621505481,1e-05,LOSS,-2.3,-0.23,Jul 04–10 2026
2026-07-09 13:45:00,EURUSD,PIP_BLAST,SELL,1.14224,2.206085489461576,8.795662846483303,0.0002206085489461576,1e-05,LOSS,-2.2,-0.22,Jul 04–10 2026
2026-07-09 14:00:00,EURUSD,PIP_BLAST,SELL,1.14249,2.1971009870400975,8.75984163532887,0.00021971009870400978,1e-05,WIN,8.8,0.88,Jul 04–10 2026
2026-07-09 14:15:00,EURUSD,PIP_BLAST,SELL,1.14227,2.108903157442778,8.408196888724357,0.00021089031574427782,1e-05,LOSS,-2.1,-0.21,Jul 04–10 2026
2026-07-09 14:30:00,EURUSD,PIP_BLAST,SELL,1.14249,2.0194657110833805,8.051609790089437,0.00020194657110833802,1e-05,LOSS,-2.0,-0.2,Jul 04–10 2026
2026-07-09 14:45:00,EURUSD,PIP_BLAST,SELL,1.14285,1.7603734930873984,7.018609116939458,0.00017603734930873985,1e-05,LOSS,-1.8,-0.18,Jul 04–10 2026
2026-07-09 16:15:00,EURUSD,PIP_BLAST,BUY,1.14334,1.599089713583402,6.375570688057023,0.0001599089713583402,1e-05,LOSS,-1.6,-0.16,Jul 04–10 2026
2026-07-09 16:30:00,EURUSD,PIP_BLAST,BUY,1.14338,1.776684311535845,7.083640350093414,0.0001776684311535845,1e-05,LOSS,-1.8,-0.18,Jul 04–10 2026
2026-07-09 16:45:00,EURUSD,PIP_BLAST,BUY,1.14382,1.9751790849396471,7.875039011654372,0.0001975179084939647,1e-05,LOSS,-2.0,-0.2,Jul 04–10 2026
2026-07-09 17:00:00,EURUSD,PIP_BLAST,BUY,1.144,2.401636346922224,9.575324115178907,0.00024016363469222241,1e-05,LOSS,-2.4,-0.24,Jul 04–10 2026
2026-07-09 17:15:00,EURUSD,PIP_BLAST,BUY,1.14381,2.814710669650897,11.222251439898125,0.0002814710669650897,1e-05,LOSS,-2.8,-0.28,Jul 04–10 2026
2026-07-09 17:30:00,EURUSD,PIP_BLAST,BUY,1.14356,2.8296118632603187,11.281662498818891,0.0002829611863260319,1e-05,WIN,11.3,1.13,Jul 04–10 2026
2026-07-09 17:45:00,EURUSD,PIP_BLAST,BUY,1.1432,2.770560006073297,11.046222744214237,0.00027705600060732975,1e-05,WIN,11.0,1.1,Jul 04–10 2026
2026-07-09 18:00:00,EURUSD,PIP_BLAST,BUY,1.14303,2.4689611642893494,9.843748162021635,0.00024689611642893494,1e-05,LOSS,-2.5,-0.25,Jul 04–10 2026
2026-07-09 18:15:00,EURUSD,PIP_BLAST,BUY,1.14324,2.262984511899876,9.022519248944807,0.00022629845118998765,1e-05,LOSS,-2.3,-0.23,Jul 04–10 2026
2026-07-09 18:30:00,EURUSD,PIP_BLAST,BUY,1.14364,2.1897143423512104,8.730391082954277,0.00021897143423512107,1e-05,LOSS,-2.2,-0.22,Jul 04–10 2026
2026-07-09 18:45:00,EURUSD,PIP_BLAST,BUY,1.14378,2.243234639611141,8.94377650812962,0.00022432346396111412,1e-05,LOSS,-2.2,-0.22,Jul 04–10 2026
2026-07-09 19:00:00,EURUSD,PIP_BLAST,BUY,1.14386,2.3151199147732937,9.230383100201122,0.00023151199147732938,1e-05,LOSS,-2.3,-0.23,Jul 04–10 2026
2026-07-09 19:15:00,EURUSD,PIP_BLAST,BUY,1.14361,2.232576001930429,8.90128051969662,0.00022325760019304292,1e-05,LOSS,-2.2,-0.22,Jul 04–10 2026
2026-07-09 19:30:00,EURUSD,PIP_BLAST,BUY,1.14387,1.652940270687768,6.590272859232131,0.00016529402706877682,1e-05,LOSS,-1.7,-0.17,Jul 04–10 2026
2026-07-09 22:00:00,EURUSD,PIP_BLAST,SELL,1.1430500000000001,1.2610446132010555,5.0277848728326076,0.00012610446132010555,1e-05,LOSS,-1.3,-0.13,Jul 04–10 2026
2026-07-09 22:15:00,EURUSD,PIP_BLAST,SELL,1.1428,1.435652778738159,5.723947628829039,0.0001435652778738159,1e-05,LOSS,-1.4,-0.14,Jul 04–10 2026
2026-07-09 22:30:00,EURUSD,PIP_BLAST,SELL,1.14264,1.6849854077040223,6.718036820515937,0.00016849854077040225,1e-05,LOSS,-1.7,-0.17,Jul 04–10 2026
2026-07-09 22:45:00,EURUSD,PIP_BLAST,SELL,1.14267,1.9044193831224534,7.59292008050922,0.00019044193831224533,1e-05,WIN,7.6,0.76,Jul 04–10 2026
2026-07-09 23:00:00,EURUSD,PIP_BLAST,SELL,1.14286,2.0862580203492898,8.317910727132618,0.000208625802034929,1e-05,WIN,8.3,0.83,Jul 04–10 2026
2026-07-09 23:15:00,EURUSD,PIP_BLAST,SELL,1.1428,1.9968966307362128,7.96162686674528,0.00019968966307362128,1e-05,LOSS,-2.0,-0.2,Jul 04–10 2026
2026-07-09 23:30:00,EURUSD,PIP_BLAST,SELL,1.14287,2.005843112859517,7.997296490970895,0.0002005843112859517,1e-05,LOSS,-2.0,-0.2,Jul 04–10 2026
2026-07-09 23:45:00,EURUSD,PIP_BLAST,SELL,1.14286,1.9732308810398977,7.867271522706071,0.00019732308810398977,1e-05,WIN,7.9,0.79,Jul 04–10 2026
2026-07-10 00:00:00,EURUSD,PIP_BLAST,SELL,1.14294,1.6478090682097548,6.569814754952292,0.0001647809068209755,1e-05,LOSS,-1.6,-0.16,Jul 04–10 2026
2026-07-10 00:15:00,EURUSD,PIP_BLAST,SELL,1.1427100000000001,1.4683847745578789,5.854450096162263,0.0001468384774557879,1e-05,LOSS,-1.5,-0.15,Jul 04–10 2026
2026-07-10 00:30:00,EURUSD,PIP_BLAST,SELL,1.14272,1.168308630005242,4.6580465078309,0.0001168308630005242,1e-05,LOSS,-1.2,-0.12,Jul 04–10 2026
2026-07-10 00:45:00,EURUSD,PIP_BLAST,SELL,1.14275,0.9754401655066172,3.889079939874882,9.754401655066172e-05,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-10 02:00:00,EURUSD,PIP_BLAST,BUY,1.14327,1.043082920012573,4.158771602090128,0.0001043082920012573,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-10 02:15:00,EURUSD,PIP_BLAST,BUY,1.1431,1.0817733202864364,4.313030227982021,0.00010817733202864362,1e-05,WIN,4.3,0.43,Jul 04–10 2026
2026-07-10 02:30:00,EURUSD,PIP_BLAST,BUY,1.1432,1.0237026096318707,4.081502304602268,0.00010237026096318707,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-10 02:45:00,EURUSD,PIP_BLAST,BUY,1.1432,1.0511636670590758,4.190989540564535,0.00010511636670590758,1e-05,LOSS,-1.1,-0.11,Jul 04–10 2026
2026-07-10 03:00:00,EURUSD,PIP_BLAST,BUY,1.1431,1.0417124532061899,4.153307550933079,0.00010417124532061899,1e-05,WIN,4.2,0.42,Jul 04–10 2026
2026-07-10 03:15:00,EURUSD,PIP_BLAST,BUY,1.14303,1.020106921782307,4.067166297146058,0.00010201069217823071,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-10 03:30:00,EURUSD,PIP_BLAST,BUY,1.14339,0.986000913892997,3.9311856436913786,9.86000913892997e-05,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-10 03:45:00,EURUSD,PIP_BLAST,BUY,1.14392,1.0646737621356808,4.244854289634959,0.00010646737621356808,1e-05,LOSS,-1.1,-0.11,Jul 04–10 2026
2026-07-10 04:00:00,EURUSD,PIP_BLAST,BUY,1.14436,1.4104983142512928,5.623656778919904,0.0001410498314251293,1e-05,LOSS,-1.4,-0.14,Jul 04–10 2026
2026-07-10 04:15:00,EURUSD,PIP_BLAST,BUY,1.14414,1.981632693479915,7.900769548904422,0.00019816326934799154,1e-05,WIN,7.9,0.79,Jul 04–10 2026
2026-07-10 04:30:00,EURUSD,PIP_BLAST,BUY,1.14423,2.1171882919892147,8.441229720161,0.0002117188291989215,1e-05,LOSS,-2.1,-0.21,Jul 04–10 2026
2026-07-10 04:45:00,EURUSD,PIP_BLAST,BUY,1.14462,2.3641234465082084,9.425760181228226,0.00023641234465082082,1e-05,LOSS,-2.4,-0.24,Jul 04–10 2026
2026-07-10 05:00:00,EURUSD,PIP_BLAST,BUY,1.14547,2.7758896207906605,11.067471918092362,0.00027758896207906604,1e-05,LOSS,-2.8,-0.28,Jul 04–10 2026
2026-07-10 05:15:00,EURUSD,PIP_BLAST,BUY,1.1456,3.693415584701901,14.72564793620648,0.00036934155847019015,1e-05,LOSS,-3.7,-0.37,Jul 04–10 2026
2026-07-10 05:30:00,EURUSD,PIP_BLAST,BUY,1.1457600000000001,4.368954221436846,17.419020480868703,0.0004368954221436846,1e-05,LOSS,-4.4,-0.44,Jul 04–10 2026
2026-07-10 05:45:00,EURUSD,PIP_BLAST,BUY,1.14571,4.909723476468431,19.575067500679637,0.0004909723476468432,1e-05,WIN,19.6,1.96,Jul 04–10 2026
2026-07-10 06:00:00,EURUSD,PIP_BLAST,BUY,1.1454900000000001,5.141221313404753,20.498049376544746,0.0005141221313404753,1e-05,WIN,20.5,2.05,Jul 04–10 2026
2026-07-10 06:15:00,EURUSD,PIP_BLAST,BUY,1.14547,5.138467296173761,20.487069109844786,0.0005138467296173762,1e-05,LOSS,-5.1,-0.51,Jul 04–10 2026
2026-07-10 06:30:00,EURUSD,PIP_BLAST,BUY,1.14532,4.986642873001646,19.88174513465756,0.0004986642873001646,1e-05,LOSS,-5.0,-0.5,Jul 04–10 2026
2026-07-10 06:45:00,EURUSD,PIP_BLAST,BUY,1.14484,4.574572879840009,18.238822071922115,0.0004574572879840009,1e-05,WIN,18.2,1.82,Jul 04–10 2026
2026-07-10 07:00:00,EURUSD,PIP_BLAST,BUY,1.14478,3.8468268641930723,15.337298707537778,0.00038468268641930726,1e-05,LOSS,-3.8,-0.38,Jul 04–10 2026
2026-07-10 07:15:00,EURUSD,PIP_BLAST,BUY,1.14448,3.2066316071130307,12.784840217559655,0.0003206631607113031,1e-05,LOSS,-3.2,-0.32,Jul 04–10 2026
2026-07-10 08:15:00,EURUSD,PIP_BLAST,SELL,1.1437,3.201512777724704,12.764431444788395,0.0003201512777724704,1e-05,LOSS,-3.2,-0.32,Jul 04–10 2026
2026-07-10 08:30:00,EURUSD,PIP_BLAST,SELL,1.14365,3.611445861257224,14.398834648832551,0.00036114458612572243,1e-05,LOSS,-3.6,-0.36,Jul 04–10 2026
2026-07-10 08:45:00,EURUSD,PIP_BLAST,SELL,1.14387,3.8836247512847684,15.48401188337237,0.0003883624751284768,1e-05,LOSS,-3.9,-0.39,Jul 04–10 2026
2026-07-10 09:00:00,EURUSD,PIP_BLAST,SELL,1.14419,3.8747421041441172,15.448596769222595,0.0003874742104144117,1e-05,WIN,15.4,1.54,Jul 04–10 2026
2026-07-10 09:15:00,EURUSD,PIP_BLAST,SELL,1.1441,3.5763359142324416,14.258851290044742,0.00035763359142324414,1e-05,LOSS,-3.6,-0.36,Jul 04–10 2026
2026-07-10 09:30:00,EURUSD,PIP_BLAST,SELL,1.14392,3.200042925536313,12.75857114411328,0.0003200042925536313,1e-05,LOSS,-3.2,-0.32,Jul 04–10 2026
2026-07-10 09:45:00,EURUSD,PIP_BLAST,SELL,1.14411,2.876737411003603,11.469552057671365,0.0002876737411003603,1e-05,WIN,11.5,1.15,Jul 04–10 2026
2026-07-10 10:00:00,EURUSD,PIP_BLAST,SELL,1.14374,2.3625774014879437,9.41959609973243,0.00023625774014879436,1e-05,LOSS,-2.4,-0.24,Jul 04–10 2026
2026-07-10 10:15:00,EURUSD,PIP_BLAST,SELL,1.14386,1.842302817218061,7.345261332248409,0.0001842302817218061,1e-05,LOSS,-1.8,-0.18,Jul 04–10 2026
2026-07-10 10:30:00,EURUSD,PIP_BLAST,SELL,1.14391,1.5398060745601392,6.139206819271275,0.00015398060745601394,1e-05,WIN,6.1,0.61,Jul 04–10 2026
2026-07-10 10:45:00,EURUSD,PIP_BLAST,SELL,1.14362,1.1217872317896949,4.472565693145514,0.0001121787231789695,1e-05,LOSS,-1.1,-0.11,Jul 04–10 2026
2026-07-10 11:00:00,EURUSD,PIP_BLAST,SELL,1.1436,0.9643650760991884,3.8449235584074644,9.643650760991884e-05,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-10 11:15:00,EURUSD,PIP_BLAST,SELL,1.1433,1.0190021514281473,4.062761577744023,0.00010190021514281475,1e-05,LOSS,-1.0,-0.1,Jul 04–10 2026
2026-07-10 11:30:00,EURUSD,PIP_BLAST,SELL,1.1434199999999999,1.1984651356291605,4.778280495753462,0.00011984651356291605,1e-05,WIN,4.8,0.48,Jul 04–10 2026
2026-07-10 11:45:00,EURUSD,PIP_BLAST,SELL,1.14296,1.2956658519850286,5.165819751864309,0.00012956658519850287,1e-05,LOSS,-1.3,-0.13,Jul 04–10 2026
2026-07-10 12:00:00,EURUSD,PIP_BLAST,SELL,1.14323,1.702507039568512,6.787895566759657,0.00017025070395685122,1e-05,LOSS,-1.7,-0.17,Jul 04–10 2026
2026-07-10 12:15:00,EURUSD,PIP_BLAST,SELL,1.14316,1.8292683038506685,7.293292727452616,0.00018292683038506686,1e-05,WIN,7.3,0.73,Jul 04–10 2026
2026-07-10 12:30:00,EURUSD,PIP_BLAST,SELL,1.14285,1.946284146270078,7.759834891178801,0.0001946284146270078,1e-05,LOSS,-1.9,-0.19,Jul 04–10 2026
2026-07-10 12:45:00,EURUSD,PIP_BLAST,SELL,1.14262,2.0539562467921684,8.189123555960375,0.00020539562467921684,1e-05,LOSS,-2.1,-0.21,Jul 04–10 2026
2026-07-10 13:00:00,EURUSD,PIP_BLAST,SELL,1.14279,2.2431948370401567,8.943617815279103,0.00022431948370401565,1e-05,LOSS,-2.2,-0.22,Jul 04–10 2026
2026-07-10 13:15:00,EURUSD,PIP_BLAST,SELL,1.14323,2.2955194054199937,9.152235869409514,0.00022955194054199936,1e-05,WIN,9.2,0.92,Jul 04–10 2026
2026-07-10 13:30:00,EURUSD,PIP_BLAST,SELL,1.14308,2.035984655267321,8.117470820550807,0.00020359846552673208,1e-05,LOSS,-2.0,-0.2,Jul 04–10 2026
2026-07-10 13:45:00,EURUSD,PIP_BLAST,SELL,1.14323,1.955117966706013,7.795055333256873,0.0001955117966706013,1e-05,LOSS,-2.0,-0.2,Jul 04–10 2026
2026-07-10 14:00:00,EURUSD,PIP_BLAST,SELL,1.14295,1.7537557813616607,6.9922243002889415,0.00017537557813616608,1e-05,LOSS,-1.8,-0.18,Jul 04–10 2026
2026-07-10 14:15:00,EURUSD,PIP_BLAST,SELL,1.14292,1.467168162680256,5.849599464606181,0.0001467168162680256,1e-05,LOSS,-1.5,-0.15,Jul 04–10 2026
2026-07-10 14:30:00,EURUSD,PIP_BLAST,SELL,1.14286,1.323124839408317,5.275298734720959,0.0001323124839408317,1e-05,WIN,5.3,0.53,Jul 04–10 2026
2026-07-10 14:45:00,EURUSD,PIP_BLAST,SELL,1.143,1.1372078782006867,4.534047810386137,0.00011372078782006866,1e-05,LOSS,-1.1,-0.11,Jul 04–10 2026
2026-07-10 15:30:00,EURUSD,PIP_BLAST,SELL,1.14251,1.1210339124964077,4.469562209123177,0.00011210339124964078,1e-05,LOSS,-1.1,-0.11,Jul 04–10 2026
2026-07-10 15:45:00,EURUSD,PIP_BLAST,SELL,1.14282,1.2550611823447706,5.0039289340085995,0.00012550611823447706,1e-05,WIN,5.0,0.5,Jul 04–10 2026
2026-07-10 16:00:00,EURUSD,PIP_BLAST,SELL,1.14212,1.2325317908211226,4.914104250003816,0.00012325317908211227,1e-05,LOSS,-1.2,-0.12,Jul 04–10 2026
2026-07-10 16:15:00,EURUSD,PIP_BLAST,SELL,1.14191,1.6460241809874936,6.562698409597137,0.00016460241809874938,1e-05,LOSS,-1.6,-0.16,Jul 04–10 2026
2026-07-10 16:45:00,EURUSD,PIP_BLAST,SELL,1.14198,2.1299570495591995,8.492138756592528,0.00021299570495591995,1e-05,LOSS,-2.1,-0.21,Jul 04–10 2026
2026-07-10 17:00:00,EURUSD,PIP_BLAST,SELL,1.14227,2.304582153254421,9.188369045025377,0.0002304582153254421,1e-05,WIN,9.2,0.92,Jul 04–10 2026
2026-07-10 17:15:00,EURUSD,PIP_BLAST,SELL,1.14251,2.316380394466324,9.235408632737235,0.00023163803944663242,1e-05,WIN,9.2,0.92,Jul 04–10 2026
2026-07-10 17:30:00,EURUSD,PIP_BLAST,SELL,1.14196,2.173191429444457,8.66451422919505,0.00021731914294444572,1e-05,LOSS,-2.2,-0.22,Jul 04–10 2026
2026-07-10 17:45:00,EURUSD,PIP_BLAST,SELL,1.14215,2.277385236731631,9.079934938849012,0.0002277385236731631,1e-05,WIN,9.1,0.91,Jul 04–10 2026
2026-07-10 18:45:00,EURUSD,PIP_BLAST,BUY,1.14367,2.069430165236482,8.250818068797853,0.00020694301652364821,1e-05,LOSS,-2.1,-0.21,Jul 04–10 2026
2026-07-10 19:00:00,EURUSD,PIP_BLAST,BUY,1.14387,2.6064058871079587,10.39174027189943,0.00026064058871079585,1e-05,LOSS,-2.6,-0.26,Jul 04–10 2026
2026-07-10 19:15:00,EURUSD,PIP_BLAST,BUY,1.14383,3.1727462365146555,12.649739244983932,0.0003172746236514656,1e-05,LOSS,-3.2,-0.32,Jul 04–10 2026
2026-07-10 19:30:00,EURUSD,PIP_BLAST,BUY,1.14336,3.562667000134183,14.204353329534989,0.0003562667000134183,1e-05,WIN,14.2,1.42,Jul 04–10 2026
2026-07-10 19:45:00,EURUSD,PIP_BLAST,BUY,1.14285,3.5698312361992786,14.232917138726522,0.00035698312361992783,1e-05,WIN,14.2,1.42,Jul 04–10 2026
2026-07-10 20:15:00,EURUSD,PIP_BLAST,BUY,1.14238,3.3234866009677657,13.25074107805848,0.00033234866009677655,1e-05,LOSS,-3.3,-0.33,Jul 04–10 2026
2026-07-10 20:45:00,EURUSD,PIP_BLAST,SELL,1.14167,3.2500126796031332,12.957800553577691,0.00032500126796031334,1e-05,LOSS,-3.3,-0.33,Jul 04–10 2026
2026-07-10 21:00:00,EURUSD,PIP_BLAST,SELL,1.14157,3.600999555983934,14.357185229707945,0.0003600999555983934,1e-05,LOSS,-3.6,-0.36,Jul 04–10 2026
2026-07-10 21:15:00,EURUSD,PIP_BLAST,SELL,1.14137,3.808573685316138,15.184783283355442,0.0003808573685316138,1e-05,LOSS,-3.8,-0.38,Jul 04–10 2026
2026-07-10 21:30:00,EURUSD,PIP_BLAST,SELL,1.14119,4.1798262885192665,16.664967412326313,0.00041798262885192665,1e-05,LOSS,-4.2,-0.42,Jul 04–10 2026
2026-07-10 21:45:00,EURUSD,PIP_BLAST,SELL,1.14154,4.654757993496667,18.55852012007121,0.0004654757993496667,1e-05,WIN,18.6,1.86,Jul 04–10 2026
2026-07-10 22:00:00,EURUSD,PIP_BLAST,SELL,1.14139,4.780473389129467,19.059747402459188,0.00047804733891294675,1e-05,LOSS,-4.8,-0.48,Jul 04–10 2026
2026-07-10 22:15:00,EURUSD,PIP_BLAST,SELL,1.1415,4.925354898798693,19.63738998151039,0.0004925354898798693,1e-05,LOSS,-4.9,-0.49,Jul 04–10 2026
2026-07-10 22:30:00,EURUSD,PIP_BLAST,SELL,1.14139,4.683705973729676,18.673935717260218,0.0004683705973729676,1e-05,LOSS,-4.7,-0.47,Jul 04–10 2026
2026-07-10 22:45:00,EURUSD,PIP_BLAST,SELL,1.1414900000000001,4.155727214497889,16.568884404203082,0.0004155727214497889,1e-05,WIN,16.6,1.66,Jul 04–10 2026
