date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2026-02-04,MOMENTUM_BURST,CE,NORMAL,0.828,3,2026-02-04 13:16:00,389.6,409.92,2026-02-04 13:45:00,TSL,19.52,2302.4,True,ARMED(conf=0.83),FINNIFTY
2026-02-05,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.839,4,2026-02-05 13:01:00,394.65,374.0,2026-02-05 14:30:00,TIME,-21.45,-3472.0,False,ARMED(conf=0.84),FINNIFTY
2026-02-06,MACD_DIVERGENCE,PE,NORMAL,0.838,5,2026-02-06 13:01:00,264.6,248.95,2026-02-06 14:30:00,TIME,-16.45,-3330.0,False,ARMED(conf=0.84),FINNIFTY
2026-02-09,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.827,6,2026-02-09 12:16:00,286.7,298.0,2026-02-09 14:30:00,TIME,10.5,2480.0,True,ARMED(conf=0.83),FINNIFTY
2026-02-11,SCALPING,CE,RANGE_BOUND,0.836,7,2026-02-11 12:46:00,238.65,251.17360000000002,2026-02-11 12:57:00,TSL,11.72,3242.61,True,ARMED(conf=0.84),FINNIFTY
2026-02-11,MACD_DIVERGENCE,PE,RANGE_BOUND,0.831,6,2026-02-11 13:46:00,220.45,225.0,2026-02-11 14:30:00,TIME,3.75,860.0,True,ARMED(conf=0.83),FINNIFTY
2026-02-12,SCALPING,CE,RANGE_BOUND,0.823,7,2026-02-12 12:46:00,230.0,206.15,2026-02-12 14:30:00,TIME,-24.65,-6942.0,False,ARMED(conf=0.82),FINNIFTY
2026-02-13,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.871,11,2026-02-13 12:46:00,194.15,205.248,2026-02-13 13:08:00,TSL,10.3,4491.12,True,ARMED(conf=0.87),FINNIFTY
2026-02-13,TREND_FOLLOWING,PE,TRENDING_BEAR,0.85,6,2026-02-13 13:16:00,191.1,196.78400000000002,2026-02-13 13:25:00,TSL,4.88,1132.16,True,ARMED(conf=0.85),FINNIFTY
2026-02-13,MOMENTUM_BURST,PE,TRENDING_BEAR,0.833,7,2026-02-13 13:46:00,188.0,197.20080000000002,2026-02-13 13:47:00,TSL,8.4,2312.22,True,ARMED(conf=0.83),FINNIFTY
2026-02-16,MOMENTUM_BURST,CE,TRENDING_BULL,0.828,6,2026-02-16 13:01:00,224.95,234.24,2026-02-16 13:29:00,TSL,8.49,1997.6,True,ARMED(conf=0.83),FINNIFTY
2026-02-16,OPTIONS_GREEKS,PE,TRENDING_BULL,0.837,8,2026-02-16 13:46:00,202.25,209.28,2026-02-16 14:02:00,TSL,6.23,1953.6,True,ARMED(conf=0.84),FINNIFTY
2026-02-18,MACD_DIVERGENCE,PE,NORMAL,0.836,9,2026-02-18 13:16:00,155.85,163.04080000000002,2026-02-18 13:45:00,TSL,6.39,2260.69,True,ARMED(conf=0.84),FINNIFTY
2026-02-18,SCALPING,CE,NORMAL,0.816,10,2026-02-18 13:46:00,166.4,181.97519999999997,2026-02-18 14:19:00,TSL,14.78,5870.08,True,ARMED(conf=0.82),FINNIFTY
2026-02-19,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.833,10,2026-02-19 13:01:00,164.0,170.304,2026-02-19 13:05:00,TSL,5.5,2161.6,True,ARMED(conf=0.83),FINNIFTY
2026-02-19,MOMENTUM_BURST,PE,TRENDING_BEAR,0.825,9,2026-02-19 13:46:00,163.05,171.23919999999998,2026-02-19 13:52:00,TSL,7.39,2620.11,True,ARMED(conf=0.83),FINNIFTY
2026-02-19,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.829,8,2026-02-19 14:01:00,180.65,191.052,2026-02-19 14:20:00,TSL,9.6,3032.64,True,ARMED(conf=0.83),FINNIFTY
2026-02-20,OPTIONS_GREEKS,PE,TRENDING_BULL,0.839,11,2026-02-20 12:46:00,148.0,160.03199999999998,2026-02-20 12:59:00,TSL,11.23,4902.08,True,ARMED(conf=0.84),FINNIFTY
2026-02-20,OPTIONS_GREEKS,PE,TRENDING_BULL,0.837,11,2026-02-20 14:16:00,147.9,151.152,2026-02-20 14:26:00,TSL,2.45,1038.88,True,ARMED(conf=0.84),FINNIFTY
2026-02-23,MOMENTUM_BURST,PE,TRENDING_BULL,0.83,10,2026-02-23 12:46:00,137.85,149.7184,2026-02-23 12:47:00,TSL,11.07,4387.36,True,ARMED(conf=0.83),FINNIFTY
2026-02-23,MOMENTUM_BURST,PE,TRENDING_BULL,0.829,11,2026-02-23 13:01:00,135.4,140.39759999999998,2026-02-23 13:03:00,TSL,4.2,1806.94,True,ARMED(conf=0.83),FINNIFTY
2026-02-23,MACD_DIVERGENCE,CE,TRENDING_BULL,0.836,12,2026-02-23 13:16:00,117.4,125.95280000000001,2026-02-23 13:18:00,TSL,7.75,3681.34,True,ARMED(conf=0.84),FINNIFTY
2026-02-23,MOMENTUM_BURST,PE,TRENDING_BULL,0.834,12,2026-02-23 13:31:00,119.8,131.7112,2026-02-23 13:32:00,TSL,11.11,5293.38,True,ARMED(conf=0.83),FINNIFTY
2026-02-23,MOMENTUM_BURST,PE,TRENDING_BULL,0.829,11,2026-02-23 13:46:00,124.2,130.6376,2026-02-23 13:47:00,TSL,5.64,2440.54,True,ARMED(conf=0.83),FINNIFTY
