date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-02-07,ZERO_HERO,PE,NORMAL,0.84,3,2025-02-07 10:16:00,892.05,788.0,2025-02-07 13:30:00,TIME,-106.55,-3236.5,False,ARMED(conf=0.84),SENSEX
2025-02-07,ZERO_HERO,CE,NORMAL,0.834,3,2025-02-07 11:01:00,976.75,976.0,2025-02-07 13:30:00,TIME,-3.25,-137.5,False,ARMED(conf=0.83),SENSEX
2025-02-07,ZERO_HERO,CE,NORMAL,0.834,3,2025-02-07 11:16:00,976.75,976.0,2025-02-07 13:30:00,TIME,-3.25,-137.5,False,ARMED(conf=0.83),SENSEX
2025-02-07,ZERO_HERO,PE,NORMAL,0.833,3,2025-02-07 12:31:00,861.8,788.0,2025-02-07 13:30:00,TIME,-76.3,-2329.0,False,ARMED(conf=0.83),SENSEX
2025-02-07,ZERO_HERO,PE,NORMAL,0.831,3,2025-02-07 12:46:00,861.8,788.0,2025-02-07 13:30:00,TIME,-76.3,-2329.0,False,ARMED(conf=0.83),SENSEX
2025-02-07,MOMENTUM_BURST,PE,NORMAL,0.831,3,2025-02-07 12:46:00,747.4,711.85,2025-02-07 13:30:00,TIME,-38.05,-1181.5,False,ARMED(conf=0.83),SENSEX
2025-02-07,VWAP_BOUNCE,PE,NORMAL,0.831,3,2025-02-07 12:46:00,747.4,711.85,2025-02-07 13:30:00,TIME,-38.05,-1181.5,False,ARMED(conf=0.83),SENSEX
2025-02-11,MOMENTUM_BURST,PE,TRENDING_BULL,0.821,3,2025-02-11 12:46:00,713.55,748.72,2025-02-11 13:05:00,TSL,32.67,940.1,True,ARMED(conf=0.82),SENSEX
2025-02-11,VWAP_BOUNCE,PE,TRENDING_BULL,0.821,3,2025-02-11 12:46:00,713.55,748.72,2025-02-11 13:05:00,TSL,32.67,940.1,True,ARMED(conf=0.82),SENSEX
2025-02-12,MOMENTUM_BURST,CE,TRENDING_BULL,0.827,3,2025-02-12 12:46:00,1009.5,992.65,2025-02-12 14:30:00,TIME,-19.35,-620.5,False,ARMED(conf=0.83),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.84,3,2025-02-14 10:31:00,685.5,701.424,2025-02-14 10:36:00,TSL,13.42,362.72,True,ARMED(conf=0.84),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.84,3,2025-02-14 10:46:00,718.55,732.72,2025-02-14 10:48:00,TSL,11.67,310.1,True,ARMED(conf=0.84),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.816,3,2025-02-14 11:01:00,752.25,772.56,2025-02-14 13:08:00,TSL,17.81,494.3,True,ARMED(conf=0.82),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.815,3,2025-02-14 11:16:00,785.75,722.9,2025-02-14 13:30:00,TIME,-65.35,-2000.5,False,ARMED(conf=0.81),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.824,3,2025-02-14 12:01:00,735.6,758.784,2025-02-14 12:13:00,TSL,20.68,580.52,True,ARMED(conf=0.82),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.825,3,2025-02-14 12:46:00,735.0,772.56,2025-02-14 13:08:00,TSL,35.06,1011.8,True,ARMED(conf=0.82),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.83,3,2025-02-14 13:31:00,722.1,722.1,2025-02-14 13:32:00,TIME,-2.5,-115.0,False,ARMED(conf=0.83),SENSEX
2025-02-14,ZERO_HERO,PE,TRENDING_BEAR,0.828,3,2025-02-14 13:46:00,769.0,770.05,2025-02-14 13:47:00,TIME,-1.45,-83.5,False,ARMED(conf=0.83),SENSEX
2025-02-14,GAMMA_BLAST,CE,TRENDING_BEAR,0.827,3,2025-02-14 14:31:00,881.65,863.3,2025-02-14 14:32:00,TIME,-20.85,-665.5,False,ARMED(conf=0.83),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.84,3,2025-02-21 10:01:00,449.4,461.856,2025-02-21 10:05:00,TSL,9.96,258.68,True,ARMED(conf=0.84),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.84,3,2025-02-21 10:46:00,490.35,414.65,2025-02-21 13:30:00,TIME,-78.2,-2386.0,False,ARMED(conf=0.84),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.816,3,2025-02-21 11:01:00,451.1,461.76,2025-02-21 11:38:00,TSL,8.16,204.8,True,ARMED(conf=0.82),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.816,3,2025-02-21 11:16:00,421.85,453.50399999999996,2025-02-21 11:18:00,TSL,29.15,834.62,True,ARMED(conf=0.82),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.832,3,2025-02-21 11:46:00,455.0,414.65,2025-02-21 13:30:00,TIME,-42.85,-1325.5,False,ARMED(conf=0.83),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.83,3,2025-02-21 12:01:00,412.2,424.656,2025-02-21 12:03:00,TSL,9.96,258.68,True,ARMED(conf=0.83),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.833,3,2025-02-21 12:46:00,449.85,414.65,2025-02-21 13:30:00,TIME,-37.7,-1171.0,False,ARMED(conf=0.83),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.827,3,2025-02-21 13:16:00,442.45,451.2,2025-02-21 13:18:00,TSL,6.25,147.5,True,ARMED(conf=0.83),SENSEX
2025-02-21,GAMMA_BLAST,PE,TRENDING_BEAR,0.827,3,2025-02-21 13:16:00,346.65,355.152,2025-02-21 13:18:00,TSL,6.0,140.06,True,ARMED(conf=0.83),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.825,3,2025-02-21 13:31:00,412.95,412.05,2025-02-21 13:32:00,TIME,-3.4,-142.0,False,ARMED(conf=0.82),SENSEX
2025-02-21,ZERO_HERO,PE,TRENDING_BEAR,0.835,3,2025-02-21 14:16:00,423.35,421.15,2025-02-21 14:17:00,TIME,-4.7,-181.0,False,ARMED(conf=0.84),SENSEX
2025-02-28,ZERO_HERO,PE,TRENDING_BEAR,0.81,3,2025-02-28 11:01:00,812.0,848.3,2025-02-28 13:30:00,TIME,33.8,974.0,True,ARMED(conf=0.81),SENSEX
2025-02-28,ZERO_HERO,PE,TRENDING_BEAR,0.814,3,2025-02-28 14:31:00,848.3,848.3,2025-02-28 14:32:00,TIME,-2.5,-115.0,False,ARMED(conf=0.81),SENSEX
2025-02-28,GAMMA_BLAST,PE,TRENDING_BEAR,0.814,3,2025-02-28 14:31:00,838.3,838.3,2025-02-28 14:32:00,TIME,-2.5,-115.0,False,ARMED(conf=0.81),SENSEX
2025-03-10,VWAP_BOUNCE,CE,NORMAL,0.818,3,2025-03-10 12:46:00,847.0,918.35,2025-03-10 14:30:00,TIME,68.85,2025.5,True,ARMED(conf=0.82),SENSEX
2025-03-17,MOMENTUM_BURST,PE,RANGE_BOUND,0.826,3,2025-03-17 12:46:00,477.5,500.14300000000003,2025-03-17 13:15:00,TSL,20.14,564.29,True,ARMED(conf=0.83),SENSEX
2025-03-17,VWAP_BOUNCE,PE,RANGE_BOUND,0.826,3,2025-03-17 12:46:00,477.5,500.14300000000003,2025-03-17 13:15:00,TSL,20.14,564.29,True,ARMED(conf=0.83),SENSEX
2025-03-19,SCALPING,CE,RANGE_BOUND,0.824,3,2025-03-19 12:46:00,496.55,533.757,2025-03-19 12:49:00,TSL,34.71,1001.21,True,ARMED(conf=0.82),SENSEX
2025-03-19,MOMENTUM_BURST,CE,RANGE_BOUND,0.824,3,2025-03-19 12:46:00,496.55,533.757,2025-03-19 12:49:00,TSL,34.71,1001.21,True,ARMED(conf=0.82),SENSEX
2025-03-21,ZERO_HERO,CE,TRENDING_BULL,0.84,3,2025-03-21 10:16:00,284.05,297.456,2025-03-21 10:48:00,TSL,10.91,287.18,True,ARMED(conf=0.84),SENSEX
2025-03-21,ZERO_HERO,CE,TRENDING_BULL,0.84,3,2025-03-21 10:31:00,257.25,277.392,2025-03-21 10:38:00,TSL,17.64,489.26,True,ARMED(conf=0.84),SENSEX
2025-04-04,ZERO_HERO,PE,TRENDING_BEAR,0.84,3,2025-04-04 10:16:00,947.25,950.0,2025-04-04 13:30:00,TIME,0.25,-32.5,False,ARMED(conf=0.84),SENSEX
