date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-03-19,SCALPING,CE,RANGE_BOUND,0.824,14,2025-03-19 12:46:00,496.55,533.757,2025-03-19 12:49:00,TSL,34.71,4818.98,True,ARMED(conf=0.82),SENSEX
2025-03-20,ATR_BREAK,CE,TRENDING_BULL,0.825,13,2025-03-20 12:46:00,432.75,465.503,2025-03-20 12:48:00,TSL,30.25,3892.89,True,ARMED(conf=0.82),SENSEX
2025-03-20,MOMENTUM_BURST,CE,TRENDING_BULL,0.82,14,2025-03-20 13:01:00,400.9,452.466,2025-03-20 13:03:00,TSL,49.07,6829.24,True,ARMED(conf=0.82),SENSEX
2025-03-20,MACD_DIVERGENCE,PE,TRENDING_BULL,0.819,17,2025-03-20 14:01:00,347.75,319.5,2025-03-20 14:30:00,TIME,-30.75,-5267.5,False,ARMED(conf=0.82),SENSEX
2025-03-21,ZERO_HERO,CE,TRENDING_BULL,0.84,24,2025-03-21 10:16:00,284.05,297.456,2025-03-21 10:48:00,TSL,10.91,2577.44,True,ARMED(conf=0.84),SENSEX
2025-03-21,ZERO_HERO,CE,TRENDING_BULL,0.815,24,2025-03-21 11:16:00,288.5,295.104,2025-03-21 11:27:00,TSL,4.1,944.96,True,ARMED(conf=0.82),SENSEX
2025-03-24,MACD_DIVERGENCE,CE,TRENDING_BULL,0.827,21,2025-03-24 13:01:00,328.55,262.84000000000003,2025-03-24 13:28:00,SL,-68.21,-14364.1,False,ARMED(conf=0.83),SENSEX
2025-03-24,MACD_DIVERGENCE,PE,TRENDING_BULL,0.831,23,2025-03-24 13:31:00,254.95,266.56,2025-03-24 13:34:00,TSL,9.11,2055.3,True,ARMED(conf=0.83),SENSEX
2025-03-24,MOMENTUM_BURST,CE,TRENDING_BULL,0.827,20,2025-03-24 13:46:00,340.2,272.16,2025-03-24 13:47:00,SL,-70.54,-14148.0,False,ARMED(conf=0.83),SENSEX
2025-03-27,OPTIONS_GREEKS,PE,NORMAL,0.817,8,2025-03-27 13:46:00,850.15,852.35,2025-03-27 14:30:00,TIME,-0.3,-64.0,False,ARMED(conf=0.82),SENSEX
