date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2026-04-23,TREND_FOLLOWING,PE,TRENDING_BEAR,0.83,5,2026-04-23 14:01:00,485.0,520.793,2026-04-23 14:03:00,TSL,34.29,2531.98,True,ARMED(conf=0.83),BANKNIFTY
2026-04-24,TREND_FOLLOWING,PE,TRENDING_BEAR,0.831,7,2026-04-24 13:31:00,417.8,465.8425,2026-04-24 13:43:00,TSL,46.54,4846.96,True,ARMED(conf=0.83),BANKNIFTY
2026-04-24,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.833,7,2026-04-24 14:01:00,526.1,541.4,2026-04-24 14:30:00,TIME,13.8,1409.0,True,ARMED(conf=0.83),BANKNIFTY
2026-05-07,ULTIMATE_DAY_HIGH_LOW,CE,NORMAL,0.836,3,2026-05-07 12:01:00,1002.0,1043.28,2026-05-07 12:05:00,TSL,39.78,1750.1,True,ARMED(conf=0.84),BANKNIFTY
2026-05-07,OPTIONS_GREEKS,PE,NORMAL,0.834,5,2026-05-07 12:46:00,795.15,825.216,2026-05-07 12:52:00,TSL,28.57,2102.45,True,ARMED(conf=0.83),BANKNIFTY
2026-05-08,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.881,7,2026-05-08 12:46:00,855.05,874.1,2026-05-08 14:30:00,TIME,17.55,1802.75,True,ARMED(conf=0.88),BANKNIFTY
2026-05-08,TREND_FOLLOWING,PE,TRENDING_BEAR,0.865,3,2026-05-08 13:31:00,848.0,874.1,2026-05-08 14:30:00,TIME,24.6,1067.0,True,ARMED(conf=0.86),BANKNIFTY
2026-05-21,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.831,7,2026-05-21 13:31:00,548.1,511.85,2026-05-21 14:30:00,TIME,-37.75,-4003.75,False,ARMED(conf=0.83),BANKNIFTY
2026-05-21,TREND_FOLLOWING,PE,TRENDING_BEAR,0.856,6,2026-05-21 13:46:00,455.5,489.5105,2026-05-21 14:17:00,TSL,32.51,2885.94,True,ARMED(conf=0.86),BANKNIFTY
2026-05-21,MOMENTUM_BURST,PE,TRENDING_BEAR,0.83,6,2026-05-21 13:46:00,455.5,463.75,2026-05-21 14:30:00,TIME,6.75,567.5,True,ARMED(conf=0.83),BANKNIFTY
2026-05-22,MOMENTUM_BURST,CE,TRENDING_BULL,0.826,6,2026-05-22 12:46:00,407.35,443.2415,2026-05-22 12:51:00,TSL,34.39,3055.23,True,ARMED(conf=0.83),BANKNIFTY
2026-05-22,BOLLINGER_SQUEEZE,CE,TRENDING_BULL,0.826,6,2026-05-22 12:46:00,407.35,443.2415,2026-05-22 12:51:00,TSL,34.39,3055.23,True,ARMED(conf=0.83),BANKNIFTY
2026-05-22,OPTIONS_GREEKS,PE,TRENDING_BULL,0.833,10,2026-05-22 13:46:00,368.7,356.55,2026-05-22 14:30:00,TIME,-13.65,-2087.5,False,ARMED(conf=0.83),BANKNIFTY
2026-05-22,MACD_DIVERGENCE,PE,TRENDING_BULL,0.833,8,2026-05-22 13:46:00,368.7,356.55,2026-05-22 14:30:00,TIME,-13.65,-1678.0,False,ARMED(conf=0.83),BANKNIFTY
2025-02-06,BEAR_TREND_FOLLOWER,PE,RANGE_BOUND,0.884,10,2025-02-06 12:46:00,844.9,844.65,2025-02-06 14:30:00,TIME,-2.75,-315.0,False,ARMED(conf=0.88),SENSEX
2025-02-06,OPTIONS_GREEKS,CE,RANGE_BOUND,0.833,4,2025-02-06 13:16:00,1279.85,1136.9,2025-02-06 14:30:00,TIME,-145.45,-5858.0,False,ARMED(conf=0.83),SENSEX
2025-02-10,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.819,5,2025-02-10 13:16:00,1002.0,1002.0,2025-02-10 14:30:00,TIME,-2.5,-165.0,False,ARMED(conf=0.82),SENSEX
2025-02-11,MOMENTUM_BURST,PE,TRENDING_BULL,0.821,6,2025-02-11 12:46:00,713.55,791.0835,2025-02-11 13:15:00,TSL,75.03,4462.01,True,ARMED(conf=0.82),SENSEX
2025-02-11,VWAP_BOUNCE,PE,TRENDING_BULL,0.821,6,2025-02-11 12:46:00,713.55,791.0835,2025-02-11 13:15:00,TSL,75.03,4462.01,True,ARMED(conf=0.82),SENSEX
2025-02-11,ATR_BREAK,PE,TRENDING_BULL,0.821,6,2025-02-11 12:46:00,713.55,778.85025,2025-02-11 13:15:00,TSL,62.8,3728.02,True,ARMED(conf=0.82),SENSEX
2025-02-11,RSI_REVERSAL,CE,TRENDING_BULL,0.818,4,2025-02-11 13:31:00,967.35,967.35,2025-02-11 13:32:00,TIME,-2.5,-140.0,False,ARMED(conf=0.82),SENSEX
2025-02-11,MACD_DIVERGENCE,CE,TRENDING_BULL,0.818,4,2025-02-11 13:31:00,967.35,1030.0,2025-02-11 14:30:00,TIME,60.15,2366.0,True,ARMED(conf=0.82),SENSEX
2025-02-11,MOMENTUM_BURST,PE,TRENDING_BULL,0.816,6,2025-02-11 13:46:00,746.45,692.2,2025-02-11 14:30:00,TIME,-56.75,-3445.0,False,ARMED(conf=0.82),SENSEX
2025-02-12,MOMENTUM_BURST,CE,TRENDING_BULL,0.827,4,2025-02-12 12:46:00,1009.5,979.65,2025-02-12 14:09:00,SPOT_SL,-32.35,-1334.0,False,ARMED(conf=0.83),SENSEX
2025-02-12,OPTIONS_GREEKS,PE,TRENDING_BULL,0.827,8,2025-02-12 13:31:00,676.1,693.5,2025-02-12 14:30:00,TIME,14.9,1152.0,True,ARMED(conf=0.83),SENSEX
2025-02-12,MACD_DIVERGENCE,PE,TRENDING_BULL,0.827,6,2025-02-12 13:31:00,676.1,693.5,2025-02-12 14:30:00,TIME,14.9,854.0,True,ARMED(conf=0.83),SENSEX
2025-02-13,EMA_CROSSOVER,PE,NORMAL,0.823,6,2025-02-13 13:31:00,661.8,690.3,2025-02-13 13:57:00,TSL,26.0,1520.0,True,ARMED(conf=0.82),SENSEX
2025-02-13,ATR_BREAK,PE,NORMAL,0.823,6,2025-02-13 13:31:00,661.8,686.76,2025-02-13 13:57:00,TSL,22.46,1307.6,True,ARMED(conf=0.82),SENSEX
2025-02-18,MACD_DIVERGENCE,PE,RANGE_BOUND,0.839,7,2025-02-18 12:46:00,578.85,600.6546000000001,2025-02-18 13:01:00,TSL,19.3,1311.32,True,ARMED(conf=0.84),SENSEX
2025-02-18,MACD_DIVERGENCE,CE,RANGE_BOUND,0.838,5,2025-02-18 13:01:00,708.0,725.439,2025-02-18 13:03:00,TSL,14.94,706.95,True,ARMED(conf=0.84),SENSEX
2025-02-18,SCALPING,CE,RANGE_BOUND,0.828,8,2025-02-18 13:31:00,708.75,731.12,2025-02-18 13:37:00,TSL,19.87,1549.6,True,ARMED(conf=0.83),SENSEX
2025-02-18,MACD_DIVERGENCE,PE,RANGE_BOUND,0.812,7,2025-02-18 14:01:00,563.0,602.7788,2025-02-18 14:03:00,TSL,37.28,2569.52,True,ARMED(conf=0.81),SENSEX
2025-02-19,MACD_DIVERGENCE,CE,TRENDING_BULL,0.838,6,2025-02-19 12:46:00,657.55,666.85,2025-02-19 14:29:00,SPOT_SL,6.8,368.0,True,ARMED(conf=0.84),SENSEX
2025-02-20,PUT_WRITER_SUPPORT,CE,RANGE_BOUND,0.833,11,2025-02-20 13:16:00,539.2,553.2097,2025-02-20 13:42:00,TSL,11.51,1226.07,True,ARMED(conf=0.83),SENSEX
2025-02-20,MOMENTUM_BURST,CE,RANGE_BOUND,0.835,8,2025-02-20 13:46:00,553.0,580.45,2025-02-20 13:49:00,TSL,24.95,1956.0,True,ARMED(conf=0.83),SENSEX
