2026-05-28T14:30:20.474819 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T14:45:21.217951 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T14:45:21.217951 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T15:00:21.840443 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T15:00:21.840443 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T15:15:22.479376 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T15:15:22.479376 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T15:30:23.157851 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T15:30:23.157851 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T15:45:23.963689 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T15:45:23.963689 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T16:00:24.761458 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T16:00:24.761458 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T16:15:25.549624 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T16:15:25.549624 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T16:30:26.362776 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T16:30:26.362776 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T16:45:34.143516 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T16:45:34.143516 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T17:00:35.198802 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T17:00:35.198802 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-28T17:15:36.040169 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-28T17:15:36.040169 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T09:17:02.814661 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T09:32:03.292235 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T14:00:14.425102 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T14:15:14.938335 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T14:15:14.938335 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T14:30:15.514043 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T14:30:15.514043 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T14:45:15.994083 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T14:45:15.994083 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T15:00:16.559472 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T15:00:16.559472 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T15:15:17.341037 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T15:15:17.341037 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T15:30:18.124216 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T15:30:18.124216 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T15:45:18.631216 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T15:45:18.631216 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T16:00:19.040861 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T16:00:19.041482 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T16:15:19.418509 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T16:15:19.418509 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T16:30:19.823370 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T16:30:19.823370 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T16:45:20.212573 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T16:45:20.212573 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T17:00:20.690379 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T17:00:20.690379 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-29T17:15:21.201722 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-29T17:15:21.201722 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T09:17:05.885519 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T09:32:06.230087 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T14:00:14.842653 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T14:15:15.214922 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T14:15:15.214922 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T14:30:15.555154 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T14:30:15.555154 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T14:45:15.858812 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T14:45:15.858812 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T15:00:16.205693 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T15:00:16.205693 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T15:15:16.567086 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T15:15:16.567086 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T15:30:16.939760 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T15:30:16.939760 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T15:45:17.361704 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T15:45:17.361704 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T16:00:17.727060 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T16:00:17.727060 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T16:15:18.079579 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T16:15:18.079579 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T16:30:18.497216 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T16:30:18.497216 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T16:45:18.863470 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T16:45:18.863470 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T17:00:19.230142 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T17:00:19.230142 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-30T17:15:19.623104 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-30T17:15:19.623104 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T09:17:02.792799 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T09:32:03.152643 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T14:00:11.747554 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T14:15:12.132158 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T14:15:12.132158 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T14:30:12.495539 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T14:30:12.495539 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T14:45:12.865597 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T14:45:12.865597 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T15:00:13.278155 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T15:00:13.278155 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T15:15:13.694080 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T15:15:13.694080 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T15:30:14.172255 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T15:30:14.172255 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T15:45:14.626553 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T15:45:14.626553 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T16:00:14.986663 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T16:00:14.986663 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T16:15:15.374036 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T16:15:15.374036 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T16:30:15.828567 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T16:30:15.828567 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T16:45:16.238426 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T16:45:16.238426 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T17:00:16.638127 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T17:00:16.638127 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-05-31T17:15:16.989171 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-05-31T17:15:16.989171 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T09:17:02.750066 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T09:32:03.162511 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T14:00:14.710627 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T14:15:15.277142 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T14:15:15.277142 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T14:30:15.889956 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T14:30:15.889956 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T14:45:16.397363 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T14:45:16.397363 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T15:00:16.963658 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T15:00:16.963658 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T15:15:17.549046 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T15:15:17.549046 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T15:30:18.178861 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T15:30:18.178861 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T15:45:18.582346 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T15:45:18.582346 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T16:00:18.963382 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T16:00:18.963382 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T16:15:19.327054 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T16:15:19.327054 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T16:30:19.755995 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T16:30:19.755995 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T16:45:20.146568 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T16:45:20.146568 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T17:00:20.501372 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T17:00:20.501372 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-01T17:15:20.957425 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-01T17:15:20.957425 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T09:18:00.996982 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T09:33:01.449141 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T14:00:12.346767 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T14:15:12.871410 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T14:15:12.871410 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T14:30:13.297386 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T14:30:13.297386 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T14:45:13.748051 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T14:45:13.748051 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T15:00:14.231392 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T15:00:14.231392 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T15:15:14.772537 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T15:15:14.772537 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T15:30:15.322825 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T15:30:15.323439 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T15:45:15.849429 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T15:45:15.849429 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T16:00:16.470558 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T16:00:16.470558 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T16:15:17.134019 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T16:15:17.134019 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-02T16:30:17.787271 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-02T16:30:17.787271 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T09:17:02.259566 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T09:32:27.740776 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T12:53:08.145924 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T12:53:08.145924 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T12:53:08.145924 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T12:53:08.145924 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T12:53:08.145924 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T12:53:08.145924 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T13:08:08.784215 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T13:08:08.784215 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T13:08:08.784215 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T13:08:08.784215 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T13:08:08.784215 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T13:08:08.784215 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T13:23:09.408925 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T13:23:09.408925 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T13:23:09.408925 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T13:23:09.408925 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T13:23:09.408925 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T13:23:09.408925 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T13:40:46.049391 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T13:40:46.049391 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T13:40:46.049391 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T13:40:46.049391 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T13:40:46.049903 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T13:40:46.049903 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T13:55:46.771720 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T13:55:46.771720 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T13:55:46.771720 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T13:55:46.771720 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T13:55:46.771720 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T13:55:46.771720 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T14:10:47.572758 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T14:10:47.572758 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T14:10:47.572758 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T14:10:47.572758 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T14:10:47.572758 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T14:10:47.572758 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T14:10:47.572758 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T14:25:48.359012 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T14:25:48.359012 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T14:25:48.359012 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T14:25:48.359012 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T14:25:48.359012 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T14:25:48.359012 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T14:25:48.359012 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T14:40:49.101697 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T14:40:49.101697 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T14:40:49.101697 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T14:40:49.101697 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T14:40:49.101697 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T14:40:49.101697 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T14:40:49.101697 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T14:55:49.760680 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T14:55:49.760680 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T14:55:49.762123 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T14:55:49.762123 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T14:55:49.762123 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T14:55:49.762123 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T14:55:49.762147 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T15:10:50.568968 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T15:10:50.568968 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T15:10:50.568968 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T15:10:50.568968 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T15:10:50.568968 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T15:10:50.568968 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T15:10:50.568968 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T15:25:51.167931 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T15:25:51.167931 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T15:25:51.167931 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T15:25:51.167931 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T15:25:51.167931 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T15:25:51.167931 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T15:25:51.167931 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T15:40:51.719556 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T15:40:51.719556 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T15:40:51.719556 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T15:40:51.719556 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T15:40:51.719556 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T15:40:51.719556 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T15:40:51.719556 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T15:55:52.449148 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T15:55:52.449148 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T15:55:52.449148 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T15:55:52.449148 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T15:55:52.449148 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T15:55:52.449148 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T15:55:52.449148 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T16:10:53.168999 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T16:10:53.168999 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T16:10:53.168999 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T16:10:53.168999 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T16:10:53.168999 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T16:10:53.168999 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T16:10:53.168999 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T16:25:53.921239 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T16:25:53.921239 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T16:25:53.921239 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T16:25:53.921239 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T16:25:53.921239 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T16:25:53.921239 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T16:25:53.921239 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T16:40:54.676415 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T16:40:54.676415 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T16:40:54.676415 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T16:40:54.676415 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T16:40:54.676415 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T16:40:54.676415 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T16:40:54.676415 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T16:55:55.398408 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-03T16:55:55.399360 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-03T16:55:55.399378 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-03T16:55:55.399378 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-03T16:55:55.399378 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-03T16:55:55.399378 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-03T16:55:55.399378 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-03T17:11:15.376091 | POSITION_SIZE_PCT = 0.5 | Afternoon session
2026-06-04T09:17:04.262244 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T09:17:04.262244 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-04T09:17:04.262244 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-04T09:17:04.262244 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-04T09:17:04.262244 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-04T09:32:04.663511 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T09:32:04.663511 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-04T09:32:04.663511 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-04T09:32:04.663511 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-04T09:47:35.143246 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T09:47:35.143246 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-04T09:47:35.143246 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-04T09:47:35.143246 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-04T09:47:35.143246 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-04T09:47:35.143246 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-04T10:02:35.619170 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T10:02:35.619170 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-04T10:02:35.619170 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-04T10:02:35.619170 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-04T10:02:35.619170 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-04T10:02:35.619170 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-04T10:17:36.107693 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T10:17:36.107693 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-04T10:17:36.107693 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-04T10:17:36.107693 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-04T10:17:36.107693 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-04T10:17:36.107693 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-04T10:32:36.548779 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T10:32:36.548779 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-04T10:32:36.548779 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-04T10:32:36.548779 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-04T10:32:36.548779 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-04T10:32:36.548779 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-04T10:47:37.023058 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T10:47:37.023058 | MOMENTUM_THRESHOLD = 60 | Regime profile
2026-06-04T10:47:37.023058 | POSITION_SIZE_PCT = 0.7 | Regime profile
2026-06-04T10:47:37.023058 | CONFIDENCE_BYPASS = 0.93 | Regime profile
2026-06-04T10:47:37.023058 | MAGIC_MAX_TRADES = 2 | Regime profile
2026-06-04T10:47:37.023058 | MAGIC_VWAP_THRESHOLD = 0.003 | Regime profile
2026-06-04T11:02:37.578453 | VWAP_BAND_PCT = 0.0015 | Regime profile
2026-06-04T11:02:37.578453 | MOMENTUM_THRESHOLD = 60 | Regime profile
